'Time';'ECG1';'ECG2'
'[22:53:15.812]';0.23;-0.09
'[22:53:15.816]';0.205;-0.1
'[22:53:15.820]';0.225;-0.1
'[22:53:15.824]';0.24;-0.08
'[22:53:15.828]';0.23;-0.06
'[22:53:15.832]';0.225;-0.025
'[22:53:15.836]';0.215;-0.025
'[22:53:15.840]';0.215;-0.03
'[22:53:15.844]';0.245;-0.025
'[22:53:15.848]';0.25;-0.055
'[22:53:15.852]';0.205;-0.06
'[22:53:15.856]';0.195;-0.04
'[22:53:15.860]';0.19;-0.07
'[22:53:15.864]';0.235;-0.025
'[22:53:15.868]';0.2;-0.025
'[22:53:15.872]';0.205;0.005
'[22:53:15.876]';0.225;0.015
'[22:53:15.880]';0.23;-0.015
'[22:53:15.884]';0.22;-0.04
'[22:53:15.888]';0.2;-0.045
'[22:53:15.892]';0.23;-0.065
'[22:53:15.896]';0.255;-0.085
'[22:53:15.900]';0.29;-0.08
'[22:53:15.904]';0.285;-0.085
'[22:53:15.908]';0.3;-0.1
'[22:53:15.912]';0.28;-0.115
'[22:53:15.916]';0.265;-0.135
'[22:53:15.920]';0.25;-0.125
'[22:53:15.924]';0.24;-0.145
'[22:53:15.928]';0.21;-0.17
'[22:53:15.932]';0.195;-0.175
'[22:53:15.936]';0.14;-0.18
'[22:53:15.940]';0.065;-0.17
'[22:53:15.944]';0.065;-0.17
'[22:53:15.948]';0.05;-0.195
'[22:53:15.952]';0.03;-0.215
'[22:53:15.956]';-0.02;-0.175
'[22:53:15.960]';-0.005;-0.215
'[22:53:15.964]';-0.065;-0.23
'[22:53:15.968]';-0.07;-0.195
'[22:53:15.972]';-0.11;-0.175
'[22:53:15.976]';-0.12;-0.175
'[22:53:15.980]';-0.14;-0.14
'[22:53:15.984]';-0.195;-0.17
'[22:53:15.988]';-0.22;-0.185
'[22:53:15.992]';-0.21;-0.175
'[22:53:15.996]';-0.22;-0.17
'[22:53:16.000]';-0.2;-0.2
'[22:53:16.004]';-0.185;-0.215
'[22:53:16.008]';-0.19;-0.25
'[22:53:16.012]';-0.17;-0.26
'[22:53:16.016]';-0.175;-0.28
'[22:53:16.020]';-0.17;-0.24
'[22:53:16.024]';-0.14;-0.245
'[22:53:16.028]';-0.165;-0.235
'[22:53:16.032]';-0.125;-0.24
'[22:53:16.036]';-0.145;-0.235
'[22:53:16.040]';-0.125;-0.215
'[22:53:16.044]';-0.145;-0.245
'[22:53:16.048]';-0.095;-0.235
'[22:53:16.052]';-0.125;-0.215
'[22:53:16.056]';-0.07;-0.24
'[22:53:16.060]';-0.09;-0.275
'[22:53:16.064]';-0.04;-0.25
'[22:53:16.068]';-0.06;-0.235
'[22:53:16.072]';-0.02;-0.195
'[22:53:16.076]';-0.04;-0.185
'[22:53:16.080]';-0.045;-0.21
'[22:53:16.084]';-0.025;-0.215
'[22:53:16.088]';0.02;-0.22
'[22:53:16.092]';0.01;-0.23
'[22:53:16.096]';0.065;-0.23
'[22:53:16.100]';0.065;-0.24
'[22:53:16.104]';0.075;-0.24
'[22:53:16.108]';0.085;-0.24
'[22:53:16.112]';0.075;-0.295
'[22:53:16.116]';0.065;-0.285
'[22:53:16.120]';0.03;-0.265
'[22:53:16.124]';0.05;-0.26
'[22:53:16.128]';0.035;-0.24
'[22:53:16.132]';0.025;-0.275
'[22:53:16.136]';0.02;-0.24
'[22:53:16.140]';0.025;-0.25
'[22:53:16.144]';0;-0.22
'[22:53:16.148]';-0.01;-0.245
'[22:53:16.152]';-0.01;-0.25
'[22:53:16.156]';0;-0.23
'[22:53:16.160]';-0.025;-0.265
'[22:53:16.164]';0;-0.275
'[22:53:16.168]';0;-0.26
'[22:53:16.172]';-0.065;-0.25
'[22:53:16.176]';-0.015;-0.28
'[22:53:16.180]';-0.04;-0.275
'[22:53:16.184]';0.015;-0.24
'[22:53:16.188]';-0.005;-0.255
'[22:53:16.192]';0;-0.265
'[22:53:16.196]';0.01;-0.265
'[22:53:16.200]';0;-0.295
'[22:53:16.204]';0.005;-0.305
'[22:53:16.208]';-0.02;-0.315
'[22:53:16.212]';0.005;-0.315
'[22:53:16.216]';-0.015;-0.365
'[22:53:16.220]';-0.015;-0.345
'[22:53:16.224]';-0.025;-0.34
'[22:53:16.228]';-0.025;-0.32
'[22:53:16.232]';-0.055;-0.3
'[22:53:16.236]';-0.05;-0.33
'[22:53:16.240]';-0.03;-0.315
'[22:53:16.244]';-0.04;-0.345
'[22:53:16.248]';-0.005;-0.345
'[22:53:16.252]';0;-0.33
'[22:53:16.256]';-0.01;-0.3
'[22:53:16.260]';0.005;-0.28
'[22:53:16.264]';0;-0.285
'[22:53:16.268]';0;-0.255
'[22:53:16.272]';0.005;-0.245
'[22:53:16.276]';0.015;-0.23
'[22:53:16.280]';0.06;-0.26
'[22:53:16.284]';0.01;-0.215
'[22:53:16.288]';0.03;-0.24
'[22:53:16.292]';0.04;-0.24
'[22:53:16.296]';0.045;-0.255
'[22:53:16.300]';0.05;-0.235
'[22:53:16.304]';0.03;-0.26
'[22:53:16.308]';0.035;-0.255
'[22:53:16.312]';0.03;-0.27
'[22:53:16.316]';0.02;-0.255
'[22:53:16.320]';0.015;-0.255
'[22:53:16.324]';0.035;-0.265
'[22:53:16.328]';0.035;-0.24
'[22:53:16.332]';0;-0.245
'[22:53:16.336]';0.02;-0.26
'[22:53:16.340]';0.005;-0.235
'[22:53:16.344]';0.025;-0.235
'[22:53:16.348]';0.05;-0.24
'[22:53:16.352]';0.02;-0.24
'[22:53:16.356]';0.01;-0.24
'[22:53:16.360]';0.02;-0.225
'[22:53:16.364]';0.02;-0.24
'[22:53:16.368]';0;-0.22
'[22:53:16.372]';0.005;-0.225
'[22:53:16.376]';0.005;-0.24
'[22:53:16.380]';-0.01;-0.235
'[22:53:16.384]';-0.025;-0.23
'[22:53:16.388]';0.005;-0.22
'[22:53:16.392]';0.02;-0.24
'[22:53:16.396]';0.02;-0.24
'[22:53:16.400]';0.015;-0.255
'[22:53:16.404]';0.065;-0.275
'[22:53:16.408]';0.04;-0.275
'[22:53:16.412]';0.03;-0.32
'[22:53:16.416]';0.005;-0.285
'[22:53:16.420]';0.025;-0.295
'[22:53:16.424]';0.01;-0.295
'[22:53:16.428]';0.01;-0.285
'[22:53:16.432]';-0.02;-0.285
'[22:53:16.436]';0.015;-0.29
'[22:53:16.440]';-0.035;-0.285
'[22:53:16.444]';-0.035;-0.32
'[22:53:16.448]';-0.045;-0.34
'[22:53:16.452]';-0.02;-0.315
'[22:53:16.456]';0;-0.315
'[22:53:16.460]';0.005;-0.315
'[22:53:16.464]';0.005;-0.255
'[22:53:16.468]';0;-0.275
'[22:53:16.472]';-0.02;-0.31
'[22:53:16.476]';-0.005;-0.32
'[22:53:16.480]';-0.01;-0.235
'[22:53:16.484]';0.025;0.04
'[22:53:16.488]';0.015;0.425
'[22:53:16.492]';0.03;0.785
'[22:53:16.496]';-0.01;1.105
'[22:53:16.500]';-0.155;1.175
'[22:53:16.504]';-0.34;0.93
'[22:53:16.508]';-0.56;0.485
'[22:53:16.512]';-0.815;0.085
'[22:53:16.516]';-1.025;-0.29
'[22:53:16.520]';-1.095;-0.65
'[22:53:16.524]';-1.005;-0.885
'[22:53:16.528]';-0.75;-0.865
'[22:53:16.532]';-0.265;-0.735
'[22:53:16.536]';0.365;-0.64
'[22:53:16.540]';0.67;-0.48
'[22:53:16.544]';0.715;-0.325
'[22:53:16.548]';0.675;-0.2
'[22:53:16.552]';0.51;-0.15
'[22:53:16.556]';0.365;-0.12
'[22:53:16.560]';0.275;-0.1
'[22:53:16.564]';0.145;-0.06
'[22:53:16.568]';0.15;-0.08
'[22:53:16.572]';0.15;-0.03
'[22:53:16.576]';0.16;-0.02
'[22:53:16.580]';0.175;-0.005
'[22:53:16.584]';0.18;-0.01
'[22:53:16.588]';0.195;-0.02
'[22:53:16.592]';0.185;-0.04
'[22:53:16.596]';0.185;-0.045
'[22:53:16.600]';0.19;-0.035
'[22:53:16.604]';0.205;-0.045
'[22:53:16.608]';0.195;-0.045
'[22:53:16.612]';0.145;-0.03
'[22:53:16.616]';0.14;-0.04
'[22:53:16.620]';0.14;-0.02
'[22:53:16.624]';0.14;-0.015
'[22:53:16.628]';0.105;0
'[22:53:16.632]';0.13;0.015
'[22:53:16.636]';0.135;0
'[22:53:16.640]';0.155;0.01
'[22:53:16.644]';0.155;-0.015
'[22:53:16.648]';0.155;-0.03
'[22:53:16.652]';0.18;-0.02
'[22:53:16.656]';0.165;-0.005
'[22:53:16.660]';0.155;0.005
'[22:53:16.664]';0.175;0.02
'[22:53:16.668]';0.165;0.02
'[22:53:16.672]';0.155;0.025
'[22:53:16.676]';0.14;0.025
'[22:53:16.680]';0.17;0.055
'[22:53:16.684]';0.16;0.065
'[22:53:16.688]';0.175;0.055
'[22:53:16.692]';0.145;0.075
'[22:53:16.696]';0.115;0.06
'[22:53:16.700]';0.12;0.025
'[22:53:16.704]';0.105;0.01
'[22:53:16.708]';0.085;0.015
'[22:53:16.712]';0.08;0.005
'[22:53:16.716]';0.07;0.02
'[22:53:16.720]';0.03;0.01
'[22:53:16.724]';0.02;0.005
'[22:53:16.728]';-0.015;0.005
'[22:53:16.732]';-0.03;-0.015
'[22:53:16.736]';-0.065;-0.04
'[22:53:16.740]';-0.09;-0.03
'[22:53:16.744]';-0.14;-0.045
'[22:53:16.748]';-0.16;-0.055
'[22:53:16.752]';-0.195;-0.08
'[22:53:16.756]';-0.175;-0.075
'[22:53:16.760]';-0.22;-0.085
'[22:53:16.764]';-0.245;-0.07
'[22:53:16.768]';-0.27;-0.065
'[22:53:16.772]';-0.26;-0.065
'[22:53:16.776]';-0.27;-0.085
'[22:53:16.780]';-0.265;-0.1
'[22:53:16.784]';-0.305;-0.135
'[22:53:16.788]';-0.29;-0.105
'[22:53:16.792]';-0.305;-0.125
'[22:53:16.796]';-0.29;-0.105
'[22:53:16.800]';-0.255;-0.105
'[22:53:16.804]';-0.25;-0.14
'[22:53:16.808]';-0.275;-0.135
'[22:53:16.812]';-0.255;-0.14
'[22:53:16.816]';-0.23;-0.135
'[22:53:16.820]';-0.175;-0.16
'[22:53:16.824]';-0.17;-0.13
'[22:53:16.828]';-0.18;-0.145
'[22:53:16.832]';-0.19;-0.165
'[22:53:16.836]';-0.15;-0.19
'[22:53:16.840]';-0.145;-0.19
'[22:53:16.844]';-0.13;-0.175
'[22:53:16.848]';-0.1;-0.16
'[22:53:16.852]';-0.09;-0.145
'[22:53:16.856]';-0.105;-0.135
'[22:53:16.860]';-0.095;-0.115
'[22:53:16.864]';-0.09;-0.08
'[22:53:16.868]';-0.07;-0.075
'[22:53:16.872]';-0.09;-0.11
'[22:53:16.876]';-0.105;-0.1
'[22:53:16.880]';-0.075;-0.115
'[22:53:16.884]';-0.09;-0.12
'[22:53:16.888]';-0.04;-0.145
'[22:53:16.892]';-0.05;-0.135
'[22:53:16.896]';-0.01;-0.145
'[22:53:16.900]';-0.015;-0.155
'[22:53:16.904]';-0.04;-0.15
'[22:53:16.908]';-0.04;-0.15
'[22:53:16.912]';-0.055;-0.13
'[22:53:16.916]';-0.08;-0.125
'[22:53:16.920]';-0.04;-0.135
'[22:53:16.924]';-0.085;-0.13
'[22:53:16.928]';-0.08;-0.11
'[22:53:16.932]';-0.06;-0.155
'[22:53:16.936]';-0.075;-0.175
'[22:53:16.940]';-0.055;-0.195
'[22:53:16.944]';-0.07;-0.17
'[22:53:16.948]';-0.07;-0.195
'[22:53:16.952]';-0.075;-0.19
'[22:53:16.956]';-0.08;-0.18
'[22:53:16.960]';-0.025;-0.21
'[22:53:16.964]';-0.05;-0.21
'[22:53:16.968]';-0.045;-0.22
'[22:53:16.972]';-0.03;-0.225
'[22:53:16.976]';-0.03;-0.245
'[22:53:16.980]';-0.035;-0.225
'[22:53:16.984]';0;-0.27
'[22:53:16.988]';-0.02;-0.26
'[22:53:16.992]';-0.025;-0.25
'[22:53:16.996]';-0.015;-0.295
'[22:53:17.000]';0;-0.285
'[22:53:17.004]';0.015;-0.25
'[22:53:17.008]';-0.005;-0.24
'[22:53:17.012]';0.045;-0.255
'[22:53:17.016]';0.01;-0.215
'[22:53:17.020]';-0.01;-0.22
'[22:53:17.024]';0;-0.205
'[22:53:17.028]';0.005;-0.205
'[22:53:17.032]';0;-0.22
'[22:53:17.036]';0;-0.24
'[22:53:17.040]';0.005;-0.205
'[22:53:17.044]';0;-0.18
'[22:53:17.048]';0.005;-0.195
'[22:53:17.052]';0.015;-0.18
'[22:53:17.056]';-0.015;-0.16
'[22:53:17.060]';0;-0.18
'[22:53:17.064]';-0.02;-0.165
'[22:53:17.068]';-0.01;-0.175
'[22:53:17.072]';0;-0.17
'[22:53:17.076]';0.02;-0.19
'[22:53:17.080]';0.01;-0.215
'[22:53:17.084]';0;-0.22
'[22:53:17.088]';0.01;-0.215
'[22:53:17.092]';-0.01;-0.2
'[22:53:17.096]';0;-0.205
'[22:53:17.100]';-0.02;-0.205
'[22:53:17.104]';0;-0.2
'[22:53:17.108]';0;-0.185
'[22:53:17.112]';-0.005;-0.17
'[22:53:17.116]';0.005;-0.185
'[22:53:17.120]';-0.015;-0.175
'[22:53:17.124]';0;-0.195
'[22:53:17.128]';0;-0.195
'[22:53:17.132]';0.005;-0.255
'[22:53:17.136]';-0.005;-0.23
'[22:53:17.140]';0.01;-0.205
'[22:53:17.144]';-0.02;-0.225
'[22:53:17.148]';-0.01;-0.25
'[22:53:17.152]';0;-0.245
'[22:53:17.156]';-0.03;-0.21
'[22:53:17.160]';0;-0.24
'[22:53:17.164]';-0.03;-0.24
'[22:53:17.168]';0.005;-0.24
'[22:53:17.172]';-0.015;-0.205
'[22:53:17.176]';0.015;-0.22
'[22:53:17.180]';0.005;-0.225
'[22:53:17.184]';0.035;-0.28
'[22:53:17.188]';0.025;-0.26
'[22:53:17.192]';0.025;-0.28
'[22:53:17.196]';0.015;-0.28
'[22:53:17.200]';0.02;-0.29
'[22:53:17.204]';0.01;-0.255
'[22:53:17.208]';0;-0.215
'[22:53:17.212]';0.02;-0.205
'[22:53:17.216]';0.01;-0.185
'[22:53:17.220]';0.025;-0.17
'[22:53:17.224]';0.035;-0.17
'[22:53:17.228]';0.055;-0.17
'[22:53:17.232]';0.075;-0.16
'[22:53:17.236]';0.075;-0.145
'[22:53:17.240]';0.085;-0.155
'[22:53:17.244]';0.09;-0.15
'[22:53:17.248]';0.075;-0.135
'[22:53:17.252]';0.085;-0.11
'[22:53:17.256]';0.1;-0.115
'[22:53:17.260]';0.09;-0.135
'[22:53:17.264]';0.13;-0.125
'[22:53:17.268]';0.06;-0.14
'[22:53:17.272]';0.065;-0.13
'[22:53:17.276]';0.105;-0.14
'[22:53:17.280]';0.095;-0.155
'[22:53:17.284]';0.075;-0.165
'[22:53:17.288]';0.075;-0.17
'[22:53:17.292]';0.085;-0.14
'[22:53:17.296]';0.045;-0.145
'[22:53:17.300]';0.04;-0.17
'[22:53:17.304]';0.035;-0.175
'[22:53:17.308]';0.045;-0.245
'[22:53:17.312]';0.05;-0.21
'[22:53:17.316]';0.055;-0.015
'[22:53:17.320]';0.02;0.425
'[22:53:17.324]';0.06;0.865
'[22:53:17.328]';0.035;1.265
'[22:53:17.332]';-0.035;1.435
'[22:53:17.336]';-0.22;1.32
'[22:53:17.340]';-0.39;0.905
'[22:53:17.344]';-0.64;0.325
'[22:53:17.348]';-0.815;-0.34
'[22:53:17.352]';-0.91;-0.795
'[22:53:17.356]';-0.975;-0.975
'[22:53:17.360]';-0.935;-0.94
'[22:53:17.364]';-0.58;-0.765
'[22:53:17.368]';-0.07;-0.555
'[22:53:17.372]';0.395;-0.38
'[22:53:17.376]';0.535;-0.29
'[22:53:17.380]';0.47;-0.27
'[22:53:17.384]';0.365;-0.295
'[22:53:17.388]';0.235;-0.29
'[22:53:17.392]';0.14;-0.275
'[22:53:17.396]';0.13;-0.23
'[22:53:17.400]';0.165;-0.22
'[22:53:17.404]';0.18;-0.24
'[22:53:17.408]';0.155;-0.23
'[22:53:17.412]';0.16;-0.225
'[22:53:17.416]';0.135;-0.235
'[22:53:17.420]';0.155;-0.21
'[22:53:17.424]';0.14;-0.18
'[22:53:17.428]';0.145;-0.15
'[22:53:17.432]';0.15;-0.15
'[22:53:17.436]';0.19;-0.13
'[22:53:17.440]';0.19;-0.155
'[22:53:17.444]';0.155;-0.115
'[22:53:17.448]';0.155;-0.11
'[22:53:17.452]';0.14;-0.095
'[22:53:17.456]';0.165;-0.12
'[22:53:17.460]';0.17;-0.08
'[22:53:17.464]';0.17;-0.09
'[22:53:17.468]';0.2;-0.065
'[22:53:17.472]';0.23;-0.055
'[22:53:17.476]';0.23;-0.055
'[22:53:17.480]';0.215;-0.05
'[22:53:17.484]';0.23;-0.01
'[22:53:17.488]';0.25;-0.045
'[22:53:17.492]';0.235;-0.045
'[22:53:17.496]';0.265;-0.03
'[22:53:17.500]';0.255;-0.015
'[22:53:17.504]';0.24;-0.01
'[22:53:17.508]';0.225;-0.01
'[22:53:17.512]';0.245;-0.03
'[22:53:17.516]';0.25;-0.035
'[22:53:17.520]';0.245;-0.05
'[22:53:17.524]';0.22;-0.08
'[22:53:17.528]';0.21;-0.08
'[22:53:17.532]';0.195;-0.105
'[22:53:17.536]';0.175;-0.12
'[22:53:17.540]';0.215;-0.125
'[22:53:17.544]';0.18;-0.13
'[22:53:17.548]';0.16;-0.16
'[22:53:17.552]';0.17;-0.16
'[22:53:17.556]';0.125;-0.175
'[22:53:17.560]';0.075;-0.225
'[22:53:17.564]';0.075;-0.235
'[22:53:17.568]';0.085;-0.235
'[22:53:17.572]';0.065;-0.295
'[22:53:17.576]';0.045;-0.28
'[22:53:17.580]';0.03;-0.295
'[22:53:17.584]';0.03;-0.32
'[22:53:17.588]';-0.015;-0.305
'[22:53:17.592]';-0.035;-0.3
'[22:53:17.596]';-0.02;-0.305
'[22:53:17.600]';-0.065;-0.27
'[22:53:17.604]';-0.045;-0.28
'[22:53:17.608]';-0.09;-0.22
'[22:53:17.612]';-0.065;-0.195
'[22:53:17.616]';-0.055;-0.205
'[22:53:17.620]';-0.115;-0.23
'[22:53:17.624]';-0.095;-0.225
'[22:53:17.628]';-0.12;-0.22
'[22:53:17.632]';-0.1;-0.215
'[22:53:17.636]';-0.105;-0.245
'[22:53:17.640]';-0.08;-0.19
'[22:53:17.644]';-0.07;-0.215
'[22:53:17.648]';-0.06;-0.19
'[22:53:17.652]';-0.05;-0.195
'[22:53:17.656]';-0.035;-0.195
'[22:53:17.660]';-0.025;-0.2
'[22:53:17.664]';-0.03;-0.205
'[22:53:17.668]';-0.025;-0.2
'[22:53:17.672]';0;-0.21
'[22:53:17.676]';0;-0.21
'[22:53:17.680]';-0.01;-0.205
'[22:53:17.684]';0.005;-0.185
'[22:53:17.688]';0.005;-0.18
'[22:53:17.692]';0.035;-0.16
'[22:53:17.696]';0.035;-0.18
'[22:53:17.700]';0.05;-0.195
'[22:53:17.704]';0.025;-0.205
'[22:53:17.708]';0.06;-0.235
'[22:53:17.712]';0.04;-0.21
'[22:53:17.716]';0.04;-0.24
'[22:53:17.720]';0.04;-0.23
'[22:53:17.724]';0.05;-0.26
'[22:53:17.728]';0.02;-0.25
'[22:53:17.732]';0.04;-0.255
'[22:53:17.736]';0.025;-0.27
'[22:53:17.740]';0.02;-0.25
'[22:53:17.744]';0;-0.255
'[22:53:17.748]';0;-0.235
'[22:53:17.752]';0;-0.255
'[22:53:17.756]';0;-0.265
'[22:53:17.760]';0.015;-0.26
'[22:53:17.764]';0.025;-0.29
'[22:53:17.768]';0.05;-0.325
'[22:53:17.772]';0.06;-0.3
'[22:53:17.776]';0.035;-0.295
'[22:53:17.780]';0.05;-0.27
'[22:53:17.784]';0.045;-0.24
'[22:53:17.788]';0.035;-0.235
'[22:53:17.792]';0.025;-0.245
'[22:53:17.796]';0.035;-0.255
'[22:53:17.800]';0.045;-0.255
'[22:53:17.804]';0.01;-0.27
'[22:53:17.808]';0.06;-0.3
'[22:53:17.812]';0.045;-0.285
'[22:53:17.816]';0.02;-0.3
'[22:53:17.820]';0.05;-0.305
'[22:53:17.824]';0.03;-0.305
'[22:53:17.828]';0.035;-0.28
'[22:53:17.832]';0.065;-0.29
'[22:53:17.836]';0.035;-0.29
'[22:53:17.840]';0.03;-0.305
'[22:53:17.844]';0.005;-0.265
'[22:53:17.848]';0.025;-0.265
'[22:53:17.852]';-0.02;-0.285
'[22:53:17.856]';0.01;-0.265
'[22:53:17.860]';0.015;-0.27
'[22:53:17.864]';0.02;-0.305
'[22:53:17.868]';0.01;-0.29
'[22:53:17.872]';0.025;-0.29
'[22:53:17.876]';0.04;-0.28
'[22:53:17.880]';0.06;-0.265
'[22:53:17.884]';0.01;-0.28
'[22:53:17.888]';0.06;-0.285
'[22:53:17.892]';0.035;-0.29
'[22:53:17.896]';0.045;-0.29
'[22:53:17.900]';0.06;-0.285
'[22:53:17.904]';0.035;-0.315
'[22:53:17.908]';0.06;-0.33
'[22:53:17.912]';0.045;-0.33
'[22:53:17.916]';0.06;-0.325
'[22:53:17.920]';0.055;-0.335
'[22:53:17.924]';0.055;-0.34
'[22:53:17.928]';0.065;-0.33
'[22:53:17.932]';0.06;-0.305
'[22:53:17.936]';0.05;-0.33
'[22:53:17.940]';0.035;-0.32
'[22:53:17.944]';0.065;-0.315
'[22:53:17.948]';0.035;-0.325
'[22:53:17.952]';0.045;-0.31
'[22:53:17.956]';0.015;-0.295
'[22:53:17.960]';0.05;-0.305
'[22:53:17.964]';0.045;-0.3
'[22:53:17.968]';0.055;-0.29
'[22:53:17.972]';0.06;-0.305
'[22:53:17.976]';0.035;-0.285
'[22:53:17.980]';0.04;-0.305
'[22:53:17.984]';0.04;-0.32
'[22:53:17.988]';0.03;-0.285
'[22:53:17.992]';0;-0.305
'[22:53:17.996]';0.065;-0.305
'[22:53:18.000]';0.045;-0.305
'[22:53:18.004]';0.085;-0.315
'[22:53:18.008]';0.03;-0.34
'[22:53:18.012]';0.08;-0.345
'[22:53:18.016]';0.035;-0.385
'[22:53:18.020]';0.06;-0.38
'[22:53:18.024]';0.085;-0.315
'[22:53:18.028]';0.11;-0.335
'[22:53:18.032]';0.065;-0.315
'[22:53:18.036]';0.085;-0.32
'[22:53:18.040]';0.05;-0.32
'[22:53:18.044]';0.045;-0.325
'[22:53:18.048]';0.035;-0.31
'[22:53:18.052]';0.06;-0.305
'[22:53:18.056]';0.045;-0.305
'[22:53:18.060]';0.075;-0.32
'[22:53:18.064]';0.085;-0.32
'[22:53:18.068]';0.065;-0.32
'[22:53:18.072]';0.055;-0.32
'[22:53:18.076]';0.045;-0.29
'[22:53:18.080]';0.04;-0.3
'[22:53:18.084]';0.015;-0.3
'[22:53:18.088]';0.015;-0.295
'[22:53:18.092]';0.04;-0.295
'[22:53:18.096]';0.07;-0.29
'[22:53:18.100]';0.065;-0.315
'[22:53:18.104]';0.095;-0.36
'[22:53:18.108]';0.09;-0.415
'[22:53:18.112]';0.09;-0.39
'[22:53:18.116]';0.09;-0.255
'[22:53:18.120]';0.07;0.125
'[22:53:18.124]';0.08;0.515
'[22:53:18.128]';0.055;0.87
'[22:53:18.132]';-0.055;0.995
'[22:53:18.136]';-0.22;0.95
'[22:53:18.140]';-0.465;0.645
'[22:53:18.144]';-0.72;0.175
'[22:53:18.148]';-0.955;-0.37
'[22:53:18.152]';-1.11;-0.79
'[22:53:18.156]';-1.14;-0.99
'[22:53:18.160]';-1;-0.94
'[22:53:18.164]';-0.535;-0.79
'[22:53:18.168]';0.06;-0.605
'[22:53:18.172]';0.54;-0.425
'[22:53:18.176]';0.72;-0.335
'[22:53:18.180]';0.655;-0.275
'[22:53:18.184]';0.53;-0.28
'[22:53:18.188]';0.375;-0.265
'[22:53:18.192]';0.26;-0.235
'[22:53:18.196]';0.235;-0.23
'[22:53:18.200]';0.235;-0.24
'[22:53:18.204]';0.255;-0.26
'[22:53:18.208]';0.225;-0.24
'[22:53:18.212]';0.27;-0.215
'[22:53:18.216]';0.235;-0.205
'[22:53:18.220]';0.26;-0.21
'[22:53:18.224]';0.305;-0.18
'[22:53:18.228]';0.27;-0.16
'[22:53:18.232]';0.255;-0.145
'[22:53:18.236]';0.255;-0.175
'[22:53:18.240]';0.255;-0.14
'[22:53:18.244]';0.285;-0.135
'[22:53:18.248]';0.28;-0.135
'[22:53:18.252]';0.315;-0.12
'[22:53:18.256]';0.295;-0.1
'[22:53:18.260]';0.315;-0.11
'[22:53:18.264]';0.325;-0.105
'[22:53:18.268]';0.28;-0.09
'[22:53:18.272]';0.295;-0.08
'[22:53:18.276]';0.295;-0.07
'[22:53:18.280]';0.305;-0.065
'[22:53:18.284]';0.325;-0.08
'[22:53:18.288]';0.325;-0.075
'[22:53:18.292]';0.325;-0.095
'[22:53:18.296]';0.335;-0.08
'[22:53:18.300]';0.355;-0.08
'[22:53:18.304]';0.34;-0.09
'[22:53:18.308]';0.385;-0.1
'[22:53:18.312]';0.34;-0.075
'[22:53:18.316]';0.335;-0.08
'[22:53:18.320]';0.32;-0.07
'[22:53:18.324]';0.295;-0.065
'[22:53:18.328]';0.29;-0.055
'[22:53:18.332]';0.265;-0.075
'[22:53:18.336]';0.27;-0.065
'[22:53:18.340]';0.28;-0.095
'[22:53:18.344]';0.265;-0.14
'[22:53:18.348]';0.27;-0.15
'[22:53:18.352]';0.245;-0.195
'[22:53:18.356]';0.235;-0.195
'[22:53:18.360]';0.22;-0.2
'[22:53:18.364]';0.2;-0.22
'[22:53:18.368]';0.2;-0.22
'[22:53:18.372]';0.155;-0.2
'[22:53:18.376]';0.15;-0.215
'[22:53:18.380]';0.105;-0.205
'[22:53:18.384]';0.095;-0.245
'[22:53:18.388]';0.06;-0.225
'[22:53:18.392]';0.015;-0.26
'[22:53:18.396]';-0.01;-0.26
'[22:53:18.400]';-0.04;-0.29
'[22:53:18.404]';-0.065;-0.285
'[22:53:18.408]';-0.075;-0.325
'[22:53:18.412]';-0.1;-0.3
'[22:53:18.416]';-0.135;-0.28
'[22:53:18.420]';-0.16;-0.265
'[22:53:18.424]';-0.16;-0.245
'[22:53:18.428]';-0.155;-0.24
'[22:53:18.432]';-0.15;-0.23
'[22:53:18.436]';-0.185;-0.24
'[22:53:18.440]';-0.155;-0.265
'[22:53:18.444]';-0.14;-0.27
'[22:53:18.448]';-0.135;-0.245
'[22:53:18.452]';-0.12;-0.27
'[22:53:18.456]';-0.085;-0.285
'[22:53:18.460]';-0.085;-0.325
'[22:53:18.464]';-0.06;-0.32
'[22:53:18.468]';-0.055;-0.33
'[22:53:18.472]';-0.03;-0.35
'[22:53:18.476]';-0.035;-0.32
'[22:53:18.480]';0;-0.345
'[22:53:18.484]';0.04;-0.33
'[22:53:18.488]';0.035;-0.3
'[22:53:18.492]';0.03;-0.32
'[22:53:18.496]';0.02;-0.32
'[22:53:18.500]';0.015;-0.36
'[22:53:18.504]';0.045;-0.345
'[22:53:18.508]';0.05;-0.375
'[22:53:18.512]';0.075;-0.35
'[22:53:18.516]';0.035;-0.335
'[22:53:18.520]';0.09;-0.32
'[22:53:18.524]';0.065;-0.31
'[22:53:18.528]';0.03;-0.355
'[22:53:18.532]';0.07;-0.355
'[22:53:18.536]';0.06;-0.365
'[22:53:18.540]';0.065;-0.38
'[22:53:18.544]';0.05;-0.365
'[22:53:18.548]';0.08;-0.37
'[22:53:18.552]';0.085;-0.36
'[22:53:18.556]';0.08;-0.345
'[22:53:18.560]';0.1;-0.35
'[22:53:18.564]';0.1;-0.33
'[22:53:18.568]';0.1;-0.345
'[22:53:18.572]';0.085;-0.34
'[22:53:18.576]';0.05;-0.32
'[22:53:18.580]';0.065;-0.315
'[22:53:18.584]';0.045;-0.305
